datetime,open,high,low,close
2024-04-13 13:00:00,3277.81,3291.23,3264.7,3270.42
2024-04-13 14:00:00,3270.42,3278,3250.7,3262.19
2024-04-13 15:00:00,3262.2,3296.83,3255.02,3272.39
2024-04-13 16:00:00,3272.4,3279.79,3229.06,3245.85
2024-04-13 17:00:00,3245.85,3247,3189.23,3194.01
2024-04-13 18:00:00,3194.01,3237.92,3182.02,3233.8
2024-04-13 19:00:00,3233.8,3237.12,3017.19,3085.2
2024-04-13 20:00:00,3085.2,3094.88,2852,2911.55
2024-04-13 21:00:00,2911.55,2951.66,2859.4,2950.61
2024-04-13 22:00:00,2950.61,3032.98,2897.5,3018.81
2024-04-13 23:00:00,3018.8,3063.2,2998,3007.01
2024-04-14 00:00:00,3007.01,3019.46,2906.73,2967.39
2024-04-14 01:00:00,2967.39,3009.99,2935,2992.29
2024-04-14 02:00:00,2992.28,3005.88,2953.25,2956.86
2024-04-14 03:00:00,2956.86,2977.08,2912.41,2970.85
2024-04-14 04:00:00,2970.86,3049.67,2965.18,3042.62
2024-04-14 05:00:00,3042.62,3079.07,3036.03,3073.1
2024-04-14 06:00:00,3073.1,3098.4,3054.38,3090.86
2024-04-14 07:00:00,3090.86,3102.15,3070.94,3084.2
2024-04-14 08:00:00,3084.19,3099.13,3057.14,3068.6
2024-04-14 09:00:00,3068.61,3076.63,3027,3042.91
2024-04-14 10:00:00,3042.9,3067.48,3031.12,3055.16
2024-04-14 11:00:00,3055.15,3061.2,3008.86,3027.01
2024-04-14 12:00:00,3027,3066.78,3022.79,3044.96
2024-04-14 13:00:00,3044.96,3068.26,3028.1,3033.6
2024-04-14 14:00:00,3033.6,3058.16,3006,3035.85
2024-04-14 15:00:00,3035.82,3074.07,3032.98,3055.74
2024-04-14 16:00:00,3055.75,3101.27,3052.26,3081.24
2024-04-14 17:00:00,3081.23,3094.03,2980,3051.57
2024-04-14 18:00:00,3051.58,3091.52,3039,3083.49
2024-04-14 19:00:00,3083.49,3090,3060.8,3073.62
2024-04-14 20:00:00,3073.63,3089.47,3057.81,3067.04
2024-04-14 21:00:00,3067.04,3072,3047.29,3065.41
2024-04-14 22:00:00,3065.4,3171.47,3065.4,3156.69
2024-04-14 23:00:00,3156.69,3174.23,3148.95,3155.11
2024-04-15 00:00:00,3155.11,3155.55,3102,3112.98
2024-04-15 01:00:00,3112.98,3133.04,3100,3129
2024-04-15 02:00:00,3129.01,3147.89,3125.3,3138.26
2024-04-15 03:00:00,3138.26,3158.62,3133.66,3146.5
2024-04-15 04:00:00,3146.51,3148.38,3123,3138.7
2024-04-15 05:00:00,3138.71,3161.02,3134.57,3157.8
2024-04-15 06:00:00,3157.79,3255.43,3156.55,3241.12
2024-04-15 07:00:00,3241.11,3251.93,3225,3242.05
2024-04-15 08:00:00,3242.04,3264.5,3235,3249.32
2024-04-15 09:00:00,3249.32,3262.8,3234.41,3254.47
2024-04-15 10:00:00,3254.47,3268.64,3249.55,3260.64
2024-04-15 11:00:00,3260.64,3277.85,3226.75,3229.64
2024-04-15 12:00:00,3229.64,3246.03,3226,3231.61
2024-04-15 13:00:00,3231.61,3238.33,3183.08,3193.63
2024-04-15 14:00:00,3193.63,3209,3126.2,3128.83
2024-04-15 15:00:00,3128.82,3165,3102.2,3163.21
